Date,SPY_Price,QQQ_Price,VTI_Price
2013-08-23,134.3223419189453,69.10271453857422,69.91226959228516
2013-08-26,133.82257080078125,69.13878631591797,69.7343978881836
2013-08-27,131.67010498046875,67.72370147705078,68.49755096435547
2013-08-28,132.1376495361328,67.9850845336914,68.74813842773438
2013-08-29,132.3472900390625,68.46279907226562,68.93408203125
2013-08-30,131.92808532714844,68.02117919921875,68.52984619140625
2013-09-03,132.524658203125,68.40873718261719,68.87747192382812
2013-09-04,133.6209716796875,69.13878631591797,69.49188232421875
2013-09-05,133.790283203125,69.25592803955078,69.57270050048828
2013-09-06,133.8548126220703,69.33706665039062,69.62931060791016
2013-09-09,135.1366424560547,70.1482162475586,70.41349792480469
2013-09-10,136.13624572753906,70.49071502685547,70.96317291259766
2013-09-11,136.5634765625,70.35553741455078,71.14912414550781
2013-09-12,136.20071411132812,70.31047058105469,70.93085479736328
2013-09-13,136.50701904296875,70.35553741455078,71.07637786865234
2013-09-16,137.29710388183594,70.1662368774414,71.48870086669922
2013-09-17,137.9097137451172,70.63496398925781,71.86863708496094
2013-09-18,139.5059356689453,71.4821548461914,72.70936584472656
2013-09-19,139.27215576171875,71.65339660644531,72.5962142944336
2013-09-20,138.29844665527344,71.40752410888672,72.11116027832031
2013-09-23,137.65847778320312,71.26285552978516,71.78540802001953
2013-09-24,137.33444213867188,71.26285552978516,71.67167663574219
2013-09-25,136.93753051757812,71.0187759399414,71.54174041748047
2013-09-26,137.4640655517578,71.57023620605469,71.81791687011719
2013-09-27,136.83212280273438,71.47981262207031,71.53357696533203
2013-09-30,136.10317993164062,71.30809783935547,71.20054626464844
2013-10-01,137.18052673339844,72.03131103515625,71.81791687011719
2013-10-02,137.0509490966797,72.004150390625,71.69606018066406
2013-10-03,135.78720092773438,71.16339874267578,71.08682250976562
2013-10-04,136.8159637451172,71.77816009521484,71.60671997070312
2013-10-07,135.63323974609375,71.18148803710938,70.96497344970703
2013-10-08,134.05361938476562,69.80742645263672,70.02266693115234
2013-10-09,134.15078735351562,69.59043884277344,69.97392272949219
2013-10-10,137.04286193847656,71.06399536132812,71.54981994628906
2013-10-11,137.92587280273438,71.62448120117188,72.05347442626953
2013-10-14,138.47669982910156,72.1307144165039,72.37028503417969
2013-10-15,137.47219848632812,71.8504867553711,71.81791687011719
2013-10-16,139.39205932617188,72.6640625,72.82521057128906
2013-10-17,140.3236846923828,73.07994842529297,73.36133575439453
2013-10-18,141.27149963378906,74.26417541503906,73.88125610351562
2013-10-21,141.27960205078125,74.42688751220703,73.84065246582031
2013-10-22,142.09776306152344,74.5353775024414,74.26300811767578
2013-10-23,141.41734313964844,74.08335876464844,73.91371154785156
2013-10-24,141.88720703125,74.40882873535156,74.19802856445312
2013-10-25,142.5352325439453,74.94216918945312,74.46611022949219
2013-10-28,142.7620086669922,74.96028137207031,74.5229721069336
2013-10-29,143.52354431152344,75.08683013916016,74.89661407470703
2013-10-30,142.81063842773438,75.01451873779297,74.4580078125
2013-10-31,142.40562438964844,74.84273529052734,74.23865509033203
2013-11-01,142.74586486816406,74.86082458496094,74.33609771728516
2013-11-04,143.24813842773438,74.96932220458984,74.67731475830078
2013-11-05,142.7944793701172,75.0506591796875,74.4580078125
2013-11-06,143.52354431152344,75.0325927734375,74.65296936035156
2013-11-07,141.70896911621094,73.6223373413086,73.66191101074219
2013-11-08,143.62074279785156,74.61676025390625,74.64482879638672
2013-11-11,143.64505004882812,74.49919128417969,74.69354248046875
2013-11-12,143.35345458984375,74.61676025390625,74.579833984375
2013-11-13,144.5037841796875,75.52073669433594,75.21343231201172
2013-11-14,145.22471618652344,75.75580596923828,75.57087707519531
2013-11-15,145.85662841796875,75.90042877197266,75.90392303466797
2013-11-18,145.34622192382812,75.15917205810547,75.54651641845703
2013-11-19,145.0303192138672,74.94216918945312,75.32717895507812
2013-11-20,144.5767059326172,74.76136016845703,75.09159851074219
2013-11-21,145.7431640625,75.52073669433594,75.76585388183594
2013-11-22,146.4722442626953,75.92755889892578,76.13948059082031
2013-11-25,146.32647705078125,76.1083755493164,76.05826568603516
2013-11-26,146.36691284179688,76.506103515625,76.1313705444336
2013-11-27,146.72337341308594,77.03948974609375,76.35070037841797
2013-11-29,146.62615966796875,77.50051879882812,76.24510192871094
2013-12-02,146.24539184570312,77.27452087402344,76.0826187133789
2013-12-03,145.61355590820312,77.21123504638672,75.79021453857422
2013-12-04,145.5973663330078,77.28353881835938,75.6845932006836
2013-12-05,144.9573974609375,77.1841049194336,75.46525573730469
2013-12-06,146.57757568359375,77.74457550048828,76.24510192871094
2013-12-09,146.95018005371094,78.0610122680664,76.41566467285156
2013-12-10,146.4236297607422,78.00679779052734,76.16386413574219
2013-12-11,144.77914428710938,77.0033187866211,75.22157287597656
2013-12-12,144.30128479003906,76.8044662475586,75.08348083496094
2013-12-13,144.2850341796875,76.7049789428711,75.10781860351562
2013-12-16,145.18423461914062,77.1298828125,75.6358642578125
2013-12-17,144.72247314453125,76.97618103027344,75.40840148925781
2013-12-18,147.19326782226562,77.87116241455078,76.62688446044922
2013-12-19,147.02313232421875,77.65422058105469,76.52127838134766
2013-12-20,147.87832641601562,78.44501495361328,77.03085327148438
2013-12-23,148.66839599609375,79.27027893066406,77.48816680908203
2013-12-24,148.9941864013672,79.30653381347656,77.70047760009766
2013-12-26,149.7516632080078,79.56950378417969,78.06793212890625
2013-12-27,149.74351501464844,79.36998748779297,78.0189437866211
2013-12-30,149.71905517578125,79.2520980834961,78.0434341430664
2013-12-31,150.42762756347656,79.76903533935547,78.32925415039062
2014-01-02,148.9860382080078,79.14330291748047,77.64330291748047
2014-01-03,148.96160888671875,78.57195281982422,77.62696838378906
2014-01-06,148.5299072265625,78.28175354003906,77.42282104492188
2014-01-07,149.44216918945312,79.00728607177734,77.92096710205078
2014-01-08,149.47476196289062,79.1795654296875,77.97811889648438
2014-01-09,149.5724334716797,78.91654205322266,78.0434341430664
2014-01-10,149.97975158691406,79.1705322265625,78.26393127441406
2014-01-13,147.98419189453125,78.00061798095703,77.27583312988281
2014-01-14,149.5968780517578,79.48792266845703,78.12512969970703
2014-01-15,150.4032440185547,80.140869140625,78.51708221435547
2014-01-16,150.20774841308594,80.14990997314453,78.45992279052734
2014-01-17,149.5724334716797,79.69650268554688,78.15775299072266
2014-01-21,150.0122528076172,80.30413055419922,78.4190902709961
2014-01-22,150.11000061035156,80.51268768310547,78.56605529785156
2014-01-23,148.88011169433594,80.24063110351562,77.8883056640625
2014-01-24,145.70364379882812,78.66265106201172,76.20608520507812
2014-01-27,144.98692321777344,77.9008560180664,75.71610260009766
2014-01-28,145.8502197265625,77.85552215576172,76.24693298339844
2014-01-29,144.44932556152344,77.0212173461914,75.46298217773438
2014-01-30,145.98057556152344,78.44501495361328,76.34489440917969
