Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50
2017-06-05,212.15049743652344,135.17019653320312,108.89590454101562,206.72061248779298,127.98168533325196,106.26727005004882
2017-06-06,211.47227478027344,134.63302612304688,108.61769104003906,206.8832095336914,128.2121989440918,106.35021316528321
2017-06-07,211.8636016845703,135.16075134277344,108.7394027709961,207.05780700683593,128.44930908203125,106.4380256652832
2017-06-08,211.96788024902344,135.30215454101562,108.93067169189452,207.20492645263673,128.67416885375977,106.5150570678711
2017-06-09,211.6461639404297,131.91885375976562,108.8437271118164,207.3417855834961,128.81986511230468,106.58652374267578
2017-06-12,211.60275268554688,131.21209716796875,108.82636260986328,207.4647344970703,128.94727966308594,106.64981842041016
2017-06-13,212.63742065429688,132.2769775390625,109.3653793334961,207.61794219970704,129.09768814086914,106.72754486083984
2017-06-14,212.367904663086,131.70213317871094,109.20887756347656,207.7728890991211,129.2381071472168,106.80735809326171
2017-06-15,211.959213256836,131.11785888671875,108.96544647216795,207.9170526123047,129.3628826904297,106.88125915527344
2017-06-16,212.0055084228516,130.54893493652344,108.89590454101562,208.07431610107423,129.48645797729492,106.96228988647461
2017-06-19,213.7704467773437,132.73184204101562,109.7826919555664,208.25540100097658,129.65237182617187,107.05444854736328
2017-06-20,212.3287811279297,131.69239807128906,109.03500366210938,208.411826171875,129.79881637573243,107.13321884155273
2017-06-21,212.2763671875,132.99649047851562,108.90835571289062,208.56476776123046,129.97039993286134,107.20684768676757
2017-06-22,212.1802520751953,132.95864868164062,108.9520263671875,208.72065673828126,130.15197021484374,107.28204513549805
2017-06-23,212.43362426757807,133.46893310546875,109.22278594970705,208.8995248413086,130.35373641967774,107.37343887329102
2017-06-26,212.57345581054688,132.8452606201172,109.30142211914062,209.1076220703125,130.55282943725587,107.48066436767579
2017-06-27,210.86094665527344,130.435546875,108.40178680419922,209.24564514160156,130.68337295532226,107.55181274414062
2017-06-28,212.74815368652344,132.3160858154297,109.4236831665039,209.43358673095702,130.85529678344727,107.64792007446289
2017-06-29,210.8783721923828,130.019775390625,108.5502700805664,209.59161041259765,130.97733581542968,107.72829788208008
2017-06-30,211.2715301513672,130.06703186035156,108.69874572753906,209.72445526123047,131.07958709716797,107.79443099975586
