Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Shares_SPY,Shares_QQQ,Shares_VTI,Cash,Contribution,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2001-11-30,73.27678680419922,33.489356994628906,33.95133590698242,70.31243804931641,29.5312924194336,32.35897209167481,1,0,0,210.99755973177693,0,0,0.0,0,15500,15461.223200671708,-38.77679932829233,-0.007138713313524076,Timing,Single
2001-12-03,72.83990478515625,32.91503143310547,33.716941833496094,70.51919387817382,29.71339347839356,32.45876216888428,1,0,0,210.99755973177693,0,0,0.0,0,15500,15369.04216076295,-130.95783923704948,-0.005962079371879993,Timing,Single
2001-12-04,74.073486328125,34.48603439331055,34.15971755981445,70.70667449951172,29.902927322387697,32.54686378479004,1,0,0,210.99755973177693,0,0,0.0,0,15500,15629.324856059517,129.3248560595166,0.01693551833445196,Timing,Single
2001-12-05,75.42911529541016,36.1921501159668,34.99971389770508,70.9077751159668,30.125063018798823,32.64616523742676,1,0,0,210.99755973177693,0,0,0.0,0,15500,15915.359260058394,415.3592600583943,0.018301136270002197,Timing,Single
2001-12-06,75.39057159423828,36.24285507202149,34.93459701538086,71.1127311706543,30.365612144470216,32.74878791809082,1,0,0,210.99755973177693,0,0,0.0,0,15500,15907.226633168097,407.22663316809667,-0.0005109923538268766,Timing,Single
2001-12-07,74.88941192626953,35.246185302734375,34.85970687866211,71.2963558959961,30.589437561035155,32.84398696899414,1,0,0,210.99755973177693,0,0,0.0,0,15500,15801.483166190703,301.48316619070283,-0.006647511185696477,Timing,Single
2001-12-10,73.4887924194336,34.62961959838867,34.20204544067383,71.42408432006836,30.79248550415039,32.909754066467286,1,0,0,210.99755973177693,0,0,0.0,0,15500,15505.955868135596,5.955868135595665,-0.01870250374265029,Timing,Single
2001-12-11,73.3410415649414,34.82389450073242,34.114131927490234,71.55104187011719,31.003642044067384,32.979362678527835,1,0,0,217.81502495085573,0,0,0.0,500,16000,15974.78079838946,-25.21920161054004,0.030235151850089383,Timing,Single
2001-12-12,73.42457580566406,35.102596282958984,34.09459686279297,71.66283676147461,31.218852310180665,33.04102714538574,1,0,0,217.81502495085573,0,0,0.0,0,16000,15992.975811116716,-7.024188883284296,0.0011389835614577023,Timing,Single
2001-12-13,71.99822235107422,33.582279205322266,33.58670425415039,71.72336013793945,31.366830520629883,33.08159427642822,1,0,0,217.81502495085573,0,0,0.0,0,16000,15682.29459781649,-317.70540218351016,-0.019426104120302077,Timing,Single
2001-12-14,72.68567657470703,33.87789535522461,33.739707946777344,71.79647567749024,31.51565341949463,33.12313812255859,1,0,0,217.81502495085573,0,0,0.0,0,16000,15832.032456689642,-167.96754331035845,0.009548211069443901,Timing,Single
